col1,name,RA_1,Dec_1,Source_Name,RA_2,E_RA,E_RA_tot,DEC_2,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Maj,E_Maj,Min,E_Min,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,PA,E_PA,DC_PA,E_DC_PA,Isl_rms,S_Code,Mosaic_ID,Isl_id,Separation
2421,131043.14+531238.9,197.679756,53.210806999999996,ILTJ131043.12+531239.0,197.67965166597793,0.027718630134118703,0.12915618324037045,53.210850089788494,0.028152167198152032,0.12924991965436877,6.586750427323898,0.06291011866628168,1.3188513679352454,8.619590864816008,0.10007584972004306,1.72682050102782,7.082269888298139,0.06950855335595635,6.6531391333385645,0.061838566563589735,3.7620946113236995,0.06950855335595635,2.873325438252813,0.061838566563589735,138.52677425808943,6.138408650433455,138.52677425809443,6.138408650433455,0.05966273965896107,S,P37Hetdex15,4824,0.273240333159131
2422,130724.07+550213.5,196.850331,55.037085999999995,ILTJ130724.07+550213.3,196.85029805555925,0.12742518578447787,0.16025233972717598,55.037049288869014,0.10329093422096162,0.14181908019749861,1.4194112638786236,0.06439882603488395,0.29109507422093506,1.3904054467911213,0.11257701677164936,0.30000446157325883,6.295428490403743,0.30295805560354194,5.601786697451934,0.23961211051751544,0.0,0.30295805560354194,0.0,0.23961211051751544,103.68220896869039,17.301590079030152,0.0,17.301590079030152,0.06490268424386159,S,P196+55,2745,0.1486112157619594
2424,131040.24+542449.5,197.667669,54.413753,ILTJ131040.22+542449.3,197.66758774777063,0.3360032467338966,0.34977395019004104,54.41370285790787,0.2898841047911361,0.30573915128158496,0.54736569911184,0.06347541083716944,0.12654444327395487,0.6005116742917509,0.10687730009473818,0.1607710425231111,6.675175437248863,0.8199172870452202,5.917714150914147,0.6478918330466491,2.924566611278775,0.8199172870452202,0.0,0.6478918330466491,116.62300093555037,42.74745592056634,116.62300093555277,42.74745592056634,0.062290542700793594,S,P196+55,1382,0.24811046323013827
2425,131610.40+552547.2,199.043361,55.429784999999995,ILTJ131610.46+552547.1,199.04358004556548,0.2863712011741665,0.303425950775619,55.429774293001145,0.2872475619009198,0.3042531915365494,0.6683894563844194,0.0701468408068389,0.1509647571170649,0.7547402889880865,0.11693481641361145,0.1909425762960106,6.701428029934258,0.7368926231174885,6.066982492215279,0.6077051863355178,2.982967077574116,0.7368926231174885,0.8987613815319051,0.6077051863355178,43.28579265221923,43.811470446817594,43.285792652215555,43.811470446817594,0.06836241664132103,S,P200+55,6027,0.4491009012598862
2426,132400.73+542848.3,201.00304599999998,54.480111,ILTJ132400.69+542848.1,201.0028552275359,0.4542790661481873,0.46521856442173776,54.48003894282149,0.33048464908630354,0.3453678416179634,0.34678267465711105,0.05797170646124334,0.09039384762096452,0.28035971628277,0.10884259815579438,0.12243681633344582,5.914035095059355,1.0943517804959977,4.9214328174973545,0.743251671269288,0.0,1.0943517804959977,0.0,0.743251671269288,73.68178325120975,40.16237204300909,0.0,40.16237204300909,0.062042614445090294,S,P200+55,2973,0.4759206312710209
2427,133354.13+532158.4,203.475581,53.366232,ILTJ133354.14+532158.7,203.47558016383005,0.6341570144879904,0.6483131020755534,53.36632168293398,0.3236142501159782,0.3505437806845708,0.4512843772549864,0.07159863526047373,0.11520706635158795,0.5605464114013056,0.11757122654820214,0.16245456129467076,8.026423275289904,1.4988623623918005,5.572886932380152,0.7511893593524333,0.0,1.4988623623918005,0.0,0.7511893593524333,96.55979207738851,22.0638488562766,0.0,22.0638488562766,0.07012060814304277,S,P41Hetdex,2306,0.32286355873147926
2432,133419.73+523613.7,203.58222800000001,52.603816,ILTJ133419.76+523613.7,203.58233088443146,0.2012088428746094,0.242156473688904,52.60382544446902,0.13561055576974854,0.19116741912440435,0.9381801872464591,0.06323754412208711,0.19800573106924194,0.8621481121730156,0.11355557887592092,0.20646269441907728,6.362137690744263,0.47625910252570297,5.200604560800987,0.3156393082041278,0.0,0.47625910252570297,0.0,0.3156393082041278,98.82395859874437,15.879372349625635,0.0,15.879372349625635,0.0651669324724935,S,P41Hetdex,2104,0.2274976893786344
2434,133923.35+540722.2,204.84731100000002,54.122838,ILTJ133923.36+540722.1,204.8473499365834,0.08510978620136014,0.1411422843810286,54.122809998719696,0.10236161621629601,0.1521688838345941,1.64581570073658,0.062428659297835844,0.33503090951935594,1.5342095068632484,0.11089084300931284,0.3262648180562822,6.0655287211384925,0.24126130258340364,5.5332212940932335,0.2001541734836448,0.0,0.24126130258340364,0.0,0.2001541734836448,175.4279180442935,17.31303544389466,0.0,17.31303544389466,0.06369335460476577,S,P205+55,4168,0.13003765954975782
2438,134624.14+522540.1,206.600592,52.427815,ILTJ134624.12+522540.3,206.60047980609855,0.08788738993503514,0.1461623254353055,52.427862864825016,0.08204141229064948,0.142723597900654,1.8576949258494737,0.060843469815701635,0.3764879085977257,1.921006458500471,0.10425030749641187,0.3980939074604349,6.233526747792132,0.20850742053425864,5.972055194653879,0.1915205064526669,0.0,0.20850742053425864,0.0,0.1915205064526669,108.04932756211214,31.767607668985764,0.0,31.767607668985764,0.060369318816810846,S,P206+52,3143,0.30057643285656094
2439,134714.58+514410.7,206.810765,51.736328,ILTJ134714.65+514410.3,206.81104642142503,1.6733596203945056,1.6774300734259857,51.736210495883896,0.7532700449964227,0.7622696325815269,0.22167870170049092,0.0593662140687578,0.07409456960103207,0.5145647840258888,0.08239239672288995,0.13183164914437834,12.512267249669858,4.061780423862906,6.679052653167155,1.4755883063566575,10.979759935732975,4.061780423862906,2.933614637081281,1.4755883063566575,75.21899215529828,25.32798964034779,75.21899215529814,25.32798964034779,0.05821080048917793,S,P206+52,7816,0.7566894938148216
2448,140932.86+504154.7,212.386942,50.698541,ILTJ140932.86+504154.9,212.38689736873357,0.19195413526736343,0.2922002920327797,50.69859945855156,0.19213411237253364,0.29231855526972944,2.133364853965129,0.15830424456025885,0.45509346056732186,2.200225218368716,0.27140277908229743,0.5170097764601952,6.121467680474406,0.4561583996490838,6.06653755778996,0.4482658265936891,1.2071458824804067,0.4561583996490838,0.8959890133515833,0.4482658265936891,137.64695835593645,1.0639384785497157,137.64695835598204,1.0639384785497157,0.15711798914708197,S,P211+50,1262,0.2337662761078695
2454,144913.21+483715.7,222.30506200000002,48.621051,ILTJ144913.22+483716.2,222.30506424194658,0.6544765408807053,0.8981406410191061,48.62117136717862,0.5182891409409832,0.8043262410890123,0.5535485810563964,0.09525023529698275,0.1460453648278937,0.859731267651486,0.14534408214721128,0.22514532266587406,8.773823286433135,1.7112864355377735,6.374238829153883,0.9676429541322874,6.400598879776492,1.7112864355377735,2.15066650144669,0.9676429541322874,122.38703313275441,26.65032330527606,122.38703313275514,26.65032330527606,0.09007659537019208,S,P221+47,1041,0.43335468641105634
2455,143713.35+492041.7,219.305633,49.344918,ILTJ143713.34+492041.8,219.305578317529,0.7173067284423672,0.7346905509643835,49.34496070834143,0.5114221160843783,0.5355313658674725,0.36520209122500963,0.07360072351641361,0.10369170265524802,0.48775281722144115,0.11705839606613211,0.15237709971604513,7.822063763912786,1.747951400401513,6.147154453236441,1.1172845136965488,5.018295112266818,1.747951400401513,1.335858931552258,1.1172845136965488,70.66025843430751,38.69971935310565,70.6602584343067,38.69971935310565,0.07028788968455046,S,P219+50,3860,0.20021961881900707
2458,144220.04+500505.3,220.58353599999998,50.08481,ILTJ144220.08+500505.3,220.58367395575746,0.10638498737562513,0.19120415410385153,50.084823425292,0.09054816370248966,0.18286670817169087,1.8384777041228282,0.06992917683606542,0.37428612118971166,1.8714465921120145,0.12060911197308934,0.39324172181502326,6.369224086488751,0.2547206385291313,5.754396065068007,0.20817196361616463,0.0,0.2547206385291313,0.0,0.20817196361616463,72.83112258609252,17.134727487288735,0.0,17.134727487288735,0.06975761061767116,S,P219+50,1665,0.3223151796637027
2521,140812.95+561332.5,212.05397000000002,56.225694999999995,ILTJ140812.98+561332.4,212.0540675108389,0.012764382314868879,0.17914274890663376,56.22567917699638,0.014145581565829674,0.179246457448343,33.25044908650618,0.14964780712034553,6.65177337590131,38.2842365486995,0.37394290783141193,7.665973129550388,6.735574853063821,0.035448760967546844,5.911387282304596,0.02750334725891525,3.0558753897478446,0.035448760967546844,0.0,0.02750334725891525,55.49331625457859,1.6450596885865592,55.493316254575966,1.6450596885865592,0.14964780712034553,M,P214+55,4706,0.20329423358270104
2526,141911.11+562542.4,214.796317,56.428472,ILTJ141911.16+562542.9,214.79652072929017,0.06910583594898932,0.19158499834839293,56.42859633164971,0.07654077781119492,0.19439054940476866,4.149004027997441,0.11315492953000873,0.8374803968156516,4.522722737571775,0.19065830271977316,0.9244195080340603,6.492842530067155,0.1832174796850519,6.0461665008822845,0.1593702700303942,2.477961884371139,0.1832174796850519,0.7395338539257553,0.1593702700303942,22.00381123477793,16.706164115683645,22.003811234774297,16.706164115683645,0.11100092524429783,S,P214+55,2132,0.6040074978398311
2527,141454.74+552802.6,213.728092,55.467392000000004,ILTJ141454.72+552801.9,213.72801531875308,0.45560686842658915,0.48939433342390504,55.46721201757721,0.6566358431788659,0.6805143830788335,0.5167146790566108,0.08844126825792771,0.13602066134662696,0.8078580539176066,0.1340473481913918,0.20993826942300428,8.352682001020405,1.5546554721305184,6.738778387422845,1.0606724457399175,5.810685832481186,1.5546554721305184,3.0677328992991293,1.0606724457399175,7.875835052237896,36.258870247032156,7.875835052237553,36.258870247032156,0.08276150038000196,S,P214+55,3060,0.6665661130521326
2529,141307.75+553129.3,213.282301,55.524814,ILTJ141307.68+553129.2,213.28202024187178,0.2769124293283092,0.32955984061540466,55.52477816237784,0.20133871916018192,0.2691959785416708,0.9295244194743965,0.08148138868225464,0.2029774434698526,1.011454069739351,0.13810245233744609,0.2449364422647402,6.925974466718625,0.668960623899097,5.6564284909701055,0.4500055479993525,0.0,0.668960623899097,0.0,0.4500055479993525,71.81681683644426,18.713247253241676,0.0,18.713247253241676,0.08049967436818406,S,P214+55,3507,0.5864891320817432
2534,142730.43+545601.7,216.87679300000002,54.933806000000004,ILTJ142730.37+545601.9,216.8765270912499,0.012743625355273673,0.1569004686294906,54.9338755040386,0.014593908348894005,0.15706157782810573,27.243506745750437,0.10637397645041347,5.449739609843379,38.428766029016764,0.21592134207167982,7.688785623652057,8.0750553450302,0.03584587611651715,7.05696588287579,0.028224701700753793,5.403564293621937,0.03584587611651715,3.7146061789270868,0.028224701700753793,61.13750943957639,1.3724236940139651,61.13750943957483,1.3724236940139651,0.10637397645041347,M,P218+55,5997,0.6042169551483788
2535,142236.34+550623.3,215.65143500000002,55.10649599999999,ILTJ142236.38+550623.5,215.65159516816996,0.5466607220811808,0.5751235868022309,55.10653978869314,0.5069644995498411,0.5375334397353955,0.5498089650820458,0.08198103222722793,0.13715861463439105,1.0058285525397508,0.11888681549346979,0.23367010502489774,8.919192010772028,1.4216358404803722,7.384912582710845,1.0301148273050678,6.598836287300794,1.4216358404803722,4.305224370217364,1.0301148273050678,129.31473349531407,37.25239125795914,129.31473349531524,37.25239125795914,0.07586620631627738,S,P214+55,1297,0.36558207224886125
2536,143020.74+564837.7,217.586421,56.810489000000004,ILTJ143020.71+564838.0,217.58627814713518,0.15338908317293687,0.21905151883881638,56.81057657382566,0.12813726511234014,0.20217446866364785,2.846158664142002,0.14007350601408752,0.5862127197066795,3.555154722170241,0.22616362106191903,0.7461333576744936,7.035100149793591,0.36147428775799617,6.395516273964511,0.3014825943772909,3.6726747962592565,0.36147428775799617,2.2059585610276486,0.3014825943772909,87.03921497205219,21.095112255782535,87.03921497205194,21.095112255782535,0.13395653513725847,S,P218+55,5175,0.4226629744469868
2538,143434.37+543913.2,218.64322,54.653693000000004,ILTJ143434.34+543913.2,218.6430939105183,0.5940111320322349,0.6142512369113923,54.653667248269336,0.27891122293299503,0.3197605781626889,0.4296240247898013,0.0679489545115218,0.10954511639627013,0.42558982114023625,0.12124444156989847,0.14813940207089962,7.292631839909689,1.4098428799301403,4.890212140999733,0.632746443112516,0.0,1.4098428799301403,0.0,0.632746443112516,98.0851705277277,19.104019586007926,0.0,19.104019586007926,0.07016719609964639,S,P218+55,3864,0.27848543507374196
2545,145848.63+525450.5,224.702627,52.91403199999999,ILTJ145848.64+525450.6,224.70266236144096,0.08444324074635995,0.3094451032989525,52.91407214773479,0.09997947608310764,0.31404061311525355,3.9036037328501028,0.12618235361432012,0.7908519902538652,4.855314243990617,0.2039808971535699,0.9922556438335347,7.003010480682566,0.23572306082593236,6.394704647949706,0.19850387611289602,3.6110157270742285,0.23572306082593236,2.2105403569518907,0.19850387611289602,175.80109198347557,16.1433979367882,175.80109198347623,16.1433979367882,0.12073799734935164,S,P223+52,1927,0.16365266588750005
2546,145546.38+521431.0,223.94325899999998,52.241968,ILTJ145546.38+521430.7,223.94325298372956,0.16926412112998723,0.34245576904157804,52.24186991715397,0.20876992408395592,0.36360760752488713,1.4974546866294078,0.10021806222619035,0.3158139983229174,1.8165483383057828,0.16337459186145337,0.39835307439752055,6.998006101604351,0.4932287738277627,6.2406815527051425,0.39659072935775,3.6015525016602754,0.4932287738277627,1.7161768734783085,0.39659072935775,8.19523003968773,25.55729158631896,8.195230039686928,25.55729158631896,0.09639717609388754,S,P223+52,2838,0.35334721766724553
2548,151500.37+503408.8,228.75156,50.569126000000004,ILTJ151500.39+503409.1,228.75160977490023,0.13242598259027924,0.17133076291779567,50.56921166351004,0.12820192293870467,0.16808724669698927,2.092117479282102,0.09204982901115966,0.4284289823362695,2.801059947991535,0.14544862815065598,0.5787856051428727,7.203235153491814,0.32695252079076254,6.692760014590426,0.2854447047336279,3.9838919585333867,0.32695252079076254,2.965240221233841,0.2854447047336279,129.35087991085067,26.606477402003595,129.3508799108547,26.606477402003595,0.087031650764402,S,P227+50,1071,0.32871969361921727
2549,151133.07+513500.0,227.887798,51.58334,ILTJ151133.06+513459.9,227.8877320007544,0.02615158670854271,0.18628427560799007,51.58332633669343,0.025882008843805395,0.18624662207194523,8.679271747393374,0.08730882326656192,1.7380486625017797,8.940708455876296,0.14974309221225895,1.7944006524141718,6.1096457449533546,0.061657765086312294,6.070627546089824,0.0608711542636604,1.1515117888229087,0.061657765086312294,0.9190300064064367,0.0608711542636604,72.41137382328485,63.14651948240864,72.41137382324916,63.14651948240864,0.08667844667797908,S,P227+53,2007,0.1556155135758796
2837,123653.21+493332.3,189.221709,49.558977,ILTJ123653.22+493332.4,189.2217483313035,0.1939951790546463,0.21982696875427923,49.559013878464626,0.17077170598516878,0.1996315162000617,1.1569179562154535,0.08208650279280823,0.24551285147075988,1.1603679725344849,0.14225596354002693,0.2722038067883201,6.306512011700196,0.46948724766427424,5.726643242774709,0.3872611582226537,0.0,0.46948724766427424,0.0,0.3872611582226537,115.48747381481455,32.63852766245313,0.0,32.63852766245313,0.08216843707486987,S,P26Hetdex03,488,0.16143604389156904
2838,123445.07+502616.9,188.687828,50.43803,ILTJ123445.09+502617.0,188.68786371316122,0.45040988477581906,0.4621242592626113,50.43807060739342,0.33925857707366186,0.3546634303297935,0.36425913626906964,0.05456302228552797,0.09101929540020932,0.37016558361863666,0.09456540386630839,0.1200979516071238,6.657140487429401,1.0966051921955666,5.4963772320710795,0.748669052273949,0.0,1.0966051921955666,0.0,0.748669052273949,70.63516435894994,35.64461974308351,0.0,35.64461974308351,0.05472182601806708,S,P26Hetdex03,1232,0.16755854052974864
2842,124854.69+504338.5,192.22791,50.727371000000005,ILTJ124854.80+504338.3,192.22833402576984,0.33077747748506897,0.342639843317668,50.72732540809419,0.26679384549018936,0.2813668043831998,0.4638251247789458,0.055141784094725664,0.10791647792713364,0.44086895887859084,0.09744705702864372,0.13141745119903767,6.244298317034519,0.7937824405526008,5.480833597682731,0.6093711138466245,0.0,0.7937824405526008,0.0,0.6093711138466245,72.97529692209619,39.646591358731506,0.0,39.646591358731506,0.05605164187727496,S,P30Hetdex06,2173,0.9801276635753808
2844,131028.13+482204.9,197.617234,48.368032,ILTJ131028.12+482204.9,197.61716970706806,0.10323642305387327,0.1492380689194257,48.36803505442957,0.10265268800211742,0.1488348632676532,1.692045266287688,0.0645057675238693,0.3445020774545582,1.8976528948733886,0.10762752377255566,0.3944960636689118,6.440542283947224,0.24865337315810124,6.269605377152467,0.2360159899763436,2.3396387785720525,0.24865337315810124,1.8180900306051262,0.2360159899763436,47.88680328384473,58.06195600443436,47.88680328383111,58.06195600443436,0.06284578557824716,S,P35Hetdex10,4191,0.1541579532123145
2845,131624.27+494522.9,199.101148,49.756367,ILTJ131624.23+494523.2,199.1009619311417,0.45637678940309884,0.46652945623260306,49.75644749660469,0.2997911878274827,0.31503129356592646,0.37437309298080346,0.053247769560761174,0.09187781817781948,0.3673314273862625,0.09401584422296236,0.11931585840441114,6.820162617089219,1.1144870117465433,5.179534428545671,0.6412155255976977,0.0,1.1144870117465433,0.0,0.6412155255976977,108.10572013417115,22.914049739160333,0.0,22.914049739160333,0.05426700954558328,S,P38Hetdex07,5703,0.5208142177451254
2846,131906.47+493152.9,199.776983,49.531378000000004,ILTJ131906.55+493153.0,199.7773073751131,0.026238338156210808,0.10029162485475843,49.53140643134411,0.023346018509668557,0.0995740739703951,12.168031062208428,0.07993949975722006,2.4349187914294395,24.743282634569933,0.11294486591211872,4.9499452485966255,9.660510026003774,0.06876644604511943,7.5778515402931665,0.04594643295861326,7.571285791436054,0.06876644604511943,4.628587079949279,0.04594643295861326,125.88525335493739,1.005506447397214,125.88525335493816,1.005506447397214,0.07415232539642602,S,P38Hetdex07,4339,0.7647865789357857
2850,131922.17+490723.2,199.842388,49.123138,ILTJ131922.17+490723.8,199.84236476084845,0.455629734200531,0.4657986843202269,49.123282057862,0.5235178034394622,0.5323916323017176,0.35901036701290256,0.056666478369618675,0.09146927088221497,0.48636055006417195,0.0897191162745169,0.13233058305406667,7.86895863268779,1.374577534338033,6.198188699810735,0.8839980004420417,5.090804789670969,1.374577534338033,1.554697272928407,0.8839980004420417,144.49082552182446,30.2298961489579,144.49082552182563,30.2298961489579,0.05399600195232779,S,P38Hetdex07,4221,0.5214903661577386
2851,132250.60+500334.7,200.710834,50.059645,ILTJ132250.55+500335.4,200.71061352053425,0.0015604937149513588,0.09681112935733335,50.05983359948021,0.002341402779559921,0.09682686504159918,342.8093152496589,0.1811850379453972,68.56210245387443,532.4472580635683,0.8520885371704308,106.49286060413469,8.465981691627123,0.005560091334950668,6.637568005617376,0.003603922852940097,5.972585871341246,0.005560091334950668,2.8382734769264077,0.003603922852940097,80.6830710447704,0.11418413832158321,80.68307104477003,0.11418413832158321,0.1811850379453972,M,P38Hetdex07,2521,0.8489043777066241
2852,134306.49+475405.4,205.77705,47.901503999999996,ILTJ134306.45+475405.3,205.77687958645922,0.4886269587943668,0.4990890498938335,47.901496627503334,0.49895114215248487,0.5092011558495981,0.4811377251665293,0.07264396750534044,0.12056901110174979,0.7905260257614465,0.10818561181836761,0.19157604887031682,7.856063895569872,1.205370337924365,7.529582487913559,1.1187052916492772,5.0712644675997565,1.205370337924365,4.548649501593034,1.1187052916492772,142.61519807979593,147.17905730699334,142.6151980798016,147.17905730699334,0.06718936492688954,S,P1Hetdex15,4745,0.4121427420560221
2853,134251.04+475626.6,205.712704,47.940728,ILTJ134251.05+475626.5,205.7126987306379,1.3990512431920825,1.4027394469182828,47.94071822020551,0.8174754454867015,0.8237716181302793,0.29451817105857836,0.061790713410934346,0.08536820477894462,0.9523562516268644,0.0792410246313452,0.20629696358680688,14.55328272955185,3.5285577734478837,7.999459114228672,1.4522673928326781,13.2587046148679,3.5285577734478837,5.290640109533058,1.4522673928326781,66.28606683752591,20.496813289180885,66.28606683752577,20.496813289180885,0.06175758608151227,S,P1Hetdex15,4850,0.037430455812225406
2854,133406.53+494235.7,203.52722,49.709936,ILTJ133406.56+494235.5,203.52733826193344,0.37471387680847434,0.38973388487932736,49.709875628006365,0.18951909889741542,0.21771426319188333,0.5983524619117263,0.06049202985341489,0.13409068730832652,0.6371873653445312,0.10455504027852942,0.16483951586265083,7.377704947818039,0.8838330866274152,5.196504824197915,0.44334775439858853,0.0,0.8838330866274152,0.0,0.44334775439858853,93.14250440653363,13.072099691894735,0.0,13.072099691894735,0.060972204664722085,S,P42Hetdex07,5196,0.3507590965139802
2861,135033.30+473809.8,207.638767,47.636059,ILTJ135033.37+473809.7,207.63904881905626,0.4239067985095172,0.4359249346916118,47.63602971893497,0.2856228462434331,0.3031731933392157,0.38413013095689197,0.051941974410200535,0.09273730104973017,0.3904189649507573,0.09008175178078277,0.11921325736520828,6.694932656475142,1.0009732438389436,5.465745208763427,0.6684259262339586,0.0,1.0009732438389436,0.0,0.6684259262339586,96.57540508293187,30.565234199820367,0.0,30.565234199820367,0.0521336987731047,S,P1Hetdex15,1697,0.6917201748665249
2862,135742.21+472030.3,209.425895,47.341752,ILTJ135742.15+472029.8,209.42564028457008,0.34065368663283047,0.3542510743186945,47.34162907735448,0.15710867890722627,0.18474854918884873,0.42707783559734636,0.0437762553183856,0.09598010020853825,0.3335666797161718,0.0851331520970144,0.10815878502760759,6.374196765976256,0.80313608565548,4.411272565029111,0.3678437403838866,0.0,0.80313608565548,0.0,0.3678437403838866,92.70742835145589,12.524166395296083,0.0,12.524166395296083,0.04828775490750559,S,P210+47,5335,0.762836912749932
2866,142123.06+464547.9,215.346123,46.763326,ILTJ142123.05+464548.0,215.34606121782426,0.010552208886111986,0.12730655811585978,46.763345543296545,0.014482092594311668,0.12769237108316556,33.49470295891019,0.1380095345666632,6.700362056176993,37.73584408093895,0.3390721817566172,7.5547817363891205,6.9723513839869,0.034372487857958385,5.851281379861818,0.02447403334652552,0.0,0.034372487857958385,0.0,0.02447403334652552,101.34491808997585,1.1462806553937852,0.0,1.1462806553937852,0.1380095345666632,M,P213+47,1060,0.1678179309534794
2952,113151.91+563257.3,172.966331,56.549275,ILTJ113151.92+563256.6,172.96633227274492,0.42690936872572255,0.4360628299986226,56.54906685485381,0.4411281039477911,0.4499924295954165,0.6271145562771131,0.09959254133306503,0.1601548655425863,0.7025785689150857,0.16654108963049372,0.21790043679456664,6.740866131277672,1.131864407455904,5.98634291904971,0.8991719918337101,3.0677527485218703,1.131864407455904,0.0,0.8991719918337101,40.37143133214837,57.1663418578114,40.37143133214529,57.1663418578114,0.09729235898703337,S,P173+55,5952,0.7493267826403694
2973,131458.40+560342.5,198.74335200000002,56.061806000000004,ILTJ131458.44+560342.1,198.7435100067829,0.007198385729547422,0.10055177521687417,56.06171229785509,0.004791674062660166,0.10040818135229922,654.2525540323498,0.5753227160312235,130.85177558803588,1673.0142257087377,9.161529246324763,334.72824439399125,19.359126459481654,0.019871405643970656,6.920944415242741,0.004447291619921823,18.405141738738102,0.019871405643970656,3.4494906768163447,0.004447291619921823,30.87228073684372,0.0597042064385432,30.872280736843635,0.0597042064385432,0.5753227160312235,M,P200+55,6411,0.46329611312478025
2982,132650.71+561020.1,201.711296,56.17225500000001,ILTJ132650.71+561020.2,201.71127410886834,0.040520957243636205,0.10817019329784908,56.17227822509594,0.04278926662828356,0.10904019479412067,5.925359816551265,0.0853570932160128,1.1881419913403888,7.621210682415911,0.1364529884181235,1.5303377106635816,6.915563212883612,0.10099938345406176,6.697675443863582,0.09516619976050955,3.435582152012887,0.10099938345406176,2.976145796595833,0.09516619976050955,168.93340720195883,19.683147238417398,168.93340720196304,19.683147238417398,0.08112188515951857,S,P200+55,2030,0.09442174950675182
2983,133720.96+550534.5,204.337349,55.092932,ILTJ133720.99+550535.0,204.3374476476066,3.6560424439648203,3.657775802424926,55.09307685358431,1.7705051710513313,1.7740817426073008,0.13850439419874985,0.06705692407705323,0.07255322015713836,0.5733377886436666,0.08198440567070008,0.14096131231174852,16.06486020187802,8.677431805403467,9.276545795882862,4.025614526508721,14.902270425021108,8.677431805403467,7.074891902307588,4.025614526508721,81.31964361653202,52.1654877945521,81.31964361653196,52.1654877945521,0.06914229015819728,S,P205+55,9294,0.5596725651387556
2986,135615.00+550152.5,209.06251699999999,55.031268999999995,ILTJ135615.03+550152.4,209.06262359929812,0.2803158972823761,0.2975080994382474,55.031240830991685,0.41317286005218345,0.4250245631088109,0.7220238971982444,0.06850837833535457,0.1598315933323375,1.424311930916991,0.09753805718554494,0.3010984086002949,9.496246546413877,0.9766000556535982,7.47842647327542,0.6546809380144273,7.360603047491936,0.9766000556535982,4.4638616808858655,0.6546809380144273,6.263541793109284,18.26777605703899,6.263541793109085,18.26777605703899,0.06353410572046414,S,P209+55,3967,0.2421951156165963
2989,140333.12+534232.0,210.88802,53.708895999999996,ILTJ140333.08+534232.1,210.8878342223818,0.25852930807614893,0.27707665021879196,53.70893725966289,0.18522960893246307,0.2103427559660842,1.267676163198784,0.09244812944708963,0.2698643563495584,1.7377054599166402,0.1455787066596066,0.37679964231624197,7.761830006466718,0.6157832963916233,6.359798556598173,0.42634303812297186,4.9228701341481775,0.6157832963916233,2.106098795879255,0.42634303812297186,79.1984902845714,17.601436104456887,79.1984902845708,17.601436104456887,0.08767389226704836,S,P209+55,1556,0.42280387885763193
2990,140134.90+533714.3,210.39544500000002,53.62065,ILTJ140134.92+533714.3,210.39549215389772,0.07175569107473206,0.12281264659531949,53.620657938952846,0.0777882540990409,0.12643211395018042,3.600210983463063,0.09722959984198813,0.7265771535792714,4.229020462567906,0.15991696752399337,0.860789172454436,6.699648183977288,0.185962669527683,6.313791442785738,0.16590425721436602,2.97893594301982,0.185962669527683,1.9631562623693601,0.16590425721436602,158.24301242265093,19.713053714150103,158.24301242265506,19.713053714150103,0.0939102319534868,S,P209+55,2137,0.10466373670147873
2991,135954.71+534521.5,209.977983,53.755989,ILTJ135954.76+534521.4,209.978151496369,0.3735242601149666,0.38659337792643017,53.75596672874463,0.5493410426275003,0.5583096345910605,0.7253928413486549,0.1119780895596109,0.18326724615330267,0.9432054515952035,0.17951101259552518,0.2604028890005395,7.6890584820705,1.3136797375192517,6.0891453895917005,0.8492969823705641,4.807167432178095,1.3136797375192517,1.036760273305267,0.8492969823705641,167.1369664549516,30.662873470692414,167.1369664549522,30.662873470692414,0.10729132918640971,S,P209+55,2630,0.3674826661502224
3001,142301.08+533311.8,215.75451600000002,53.553287,ILTJ142301.10+533311.9,215.7545944693392,0.3213614306882806,0.36769874104212497,53.55330645700507,0.20381887828046358,0.2710559539531488,1.2215577239445026,0.11305952550672582,0.2692036166639388,1.4228425227140582,0.18792689907033178,0.3410216315307914,7.336199827578008,0.7621700321844201,5.718301327249164,0.4714901633446224,0.0,0.7621700321844201,0.0,0.4714901633446224,99.81399494061714,18.37384438110094,0.0,18.37384438110094,0.11057632218580693,S,P214+55,1161,0.18185123400814754
3170,120643.53+455539.5,181.681392,45.927663,ILTJ120643.53+455539.9,181.68136458661704,0.25169077852892974,0.27329830360811613,45.92775047519241,0.25799940012281564,0.27911898040496635,1.141365400629528,0.10143137105029179,0.2497937592160983,1.3579821173630573,0.1668362981605328,0.31874592958502906,7.186580994379589,0.6955089443612439,5.962442898418759,0.4865629113696689,3.9527190492655384,0.6955089443612439,0.0,0.4865629113696689,43.41505802427097,21.698874043502176,43.41505802426912,21.698874043502176,0.09830326598603278,S,P19Hetdex17,2576,0.3223053754906903
3426,111719.51+462008.3,169.33130400000002,46.335654999999996,ILTJ111719.53+462008.9,169.331355396918,0.4689003224230558,0.48093535515520003,46.335820027591616,0.2674998296149132,0.2880754455239465,0.5471871275398135,0.07649843687539563,0.1335236344105034,0.4939477577651669,0.14040576092154983,0.1716774685158447,6.7983820570840985,1.1435389959086817,4.781481341404818,0.5555848803668495,0.0,1.1435389959086817,0.0,0.5555848803668495,73.48098577857097,19.369582927276085,0.0,19.369582927276085,0.08046841685427353,S,P7Hetdex11,1479,0.6076792026272826
